"id","bpm","uri","permalink_url","genre_1","genre_2","genre_3","genre_4","genre_5","genre_6","genre_7","genre_8","genre_9","genre_10","genre_11","genre_12","valence","arousal"
136237,0.782,"https://api.soundcloud.com/tracks/28108316","http://soundcloud.com/eeclectic/ambitioned-one",0,0,0,0,0,0,0,0,0,0,1,0,1.00,0.25
137065,1.053,"https://api.soundcloud.com/tracks/28452696","http://soundcloud.com/tsunami-audio/tsa008-requake-anti-social",0,0,0,0,0,0,0,0,0,1,0,0,-0.25,1.00
137066,1.053,"https://api.soundcloud.com/tracks/28452695","http://soundcloud.com/tsunami-audio/tsa008-requake-protagonist-out",0,0,0,0,0,0,0,0,0,1,0,0,-0.25,1.00
137067,1.053,"https://api.soundcloud.com/tracks/28452694","http://soundcloud.com/tsunami-audio/tsa008-requake-near-reality",0,0,0,0,0,0,0,0,0,1,0,0,-0.25,1.00
137068,1.053,"https://api.soundcloud.com/tracks/28452692","http://soundcloud.com/tsunami-audio/tsa008-requake-fatality",0,0,0,0,0,0,0,0,0,1,0,0,-0.25,1.00
137243,1.068,"https://api.soundcloud.com/tracks/28537924","http://soundcloud.com/kostiainen/feelthezen",1,0,0,0,0,0,0,0,0,0,0,0,1.00,0.25
137303,0.932,"https://api.soundcloud.com/tracks/28533550","http://soundcloud.com/ovag/just-breath",0,0,0,0,0,0,1,0,0,0,0,0,0.50,-0.75
137306,1.053,"https://api.soundcloud.com/tracks/28533417","http://soundcloud.com/kylemcclintock/tranquil",0,0,0,0,0,0,0,0,0,0,1,0,0.25,-1.00
137347,1.278,"https://api.soundcloud.com/tracks/28530015","http://soundcloud.com/selfdefinition/self-definition-lost-land",0,0,0,0,0,0,0,0,1,0,0,0,0.25,-1.00
137452,1.053,"https://api.soundcloud.com/tracks/28626474","http://soundcloud.com/planethuman/sluggo-nerd-rage-epic-win",0,0,0,0,0,0,0,0,0,1,0,0,-0.25,-0.25
137453,1.053,"https://api.soundcloud.com/tracks/28626473","http://soundcloud.com/planethuman/sluggo-nerd-rage-dark-crystal",0,0,0,0,0,0,0,0,0,1,0,0,-0.25,-0.25
137454,1.053,"https://api.soundcloud.com/tracks/28626472","http://soundcloud.com/planethuman/sluggo-nerd-rage-fumigate",0,0,0,0,0,0,0,0,0,1,0,0,-0.25,-0.25
137455,1.053,"https://api.soundcloud.com/tracks/28626471","http://soundcloud.com/planethuman/sluggo-nerd-rage-terrabad-i-am",0,0,0,0,0,0,0,0,0,1,0,0,-0.25,-0.25
137892,1.053,"https://api.soundcloud.com/tracks/28810657","http://soundcloud.com/bassinvader7/too-bad-you-will-die",0,0,0,0,0,0,0,0,0,1,0,0,-0.25,1.00
138042,0.977,"https://api.soundcloud.com/tracks/28899327","http://soundcloud.com/stevenobrien/prelude-no-6-in-b-minor-op-2f",0,0,1,0,0,0,0,0,0,0,0,0,0.25,-1.00
138049,0.301,"https://api.soundcloud.com/tracks/28898804","http://soundcloud.com/stevenobrien/prelude-no-15-in-db-major-op",0,0,1,0,0,0,0,0,0,0,0,0,0.25,-1.00
138053,0.902,"https://api.soundcloud.com/tracks/28898800","http://soundcloud.com/stevenobrien/prelude-no-2-in-a-minor-op-2b",0,0,1,0,0,0,0,0,0,0,0,0,0.25,-1.00
138800,1.038,"https://api.soundcloud.com/tracks/29219469","http://soundcloud.com/ricko/occupational-hazards",0,0,0,0,0,0,0,0,0,1,0,0,1.00,0.25
139258,1.053,"https://api.soundcloud.com/tracks/29396257","http://soundcloud.com/djanthologic/acheron-original-mix",0,0,0,0,0,0,0,0,0,1,0,0,1.00,0.25
139296,1.316,"https://api.soundcloud.com/tracks/29394101","http://soundcloud.com/djfoo/foo-ft-cy-chilling-ep-mini-mix",0,0,0,0,0,0,0,0,1,0,0,0,-1.00,-0.25
140351,0.812,"https://api.soundcloud.com/tracks/29824925","http://soundcloud.com/feral/duty-pum-pum-jon-kwest-obeya",0,0,0,0,0,1,0,0,0,0,0,0,1.00,0.25
140516,0.940,"https://api.soundcloud.com/tracks/29920550","http://soundcloud.com/richard-braithwaite/indian-dance",0,0,0,0,1,0,0,0,0,0,0,0,-0.25,1.00
142682,0.805,"https://api.soundcloud.com/tracks/30900307","http://soundcloud.com/akapollypocket/where-you-sleep-with-vocals",0,0,0,0,0,0,0,0,0,0,1,0,1.00,0.25
142746,0.925,"https://api.soundcloud.com/tracks/30893853","http://soundcloud.com/colangelo405/calm-down",0,0,0,0,0,0,0,0,0,0,1,0,1.00,0.25
142929,0.962,"https://api.soundcloud.com/tracks/30988130","http://soundcloud.com/youthoric/dada-life-happy-violence-remix",0,0,0,0,0,0,0,0,0,0,1,0,1.00,0.25
143043,1.053,"https://api.soundcloud.com/tracks/31083104","http://soundcloud.com/jordanthejerbil/jerbil-productions-drowning",0,0,0,0,0,0,0,0,0,1,0,0,0.50,-0.75
143659,1.053,"https://api.soundcloud.com/tracks/31360947","http://soundcloud.com/trigon/trigon-dave-gee-murda-style",0,0,0,0,0,0,0,0,0,1,0,0,0.75,0.50
143950,0.955,"https://api.soundcloud.com/tracks/31440291","http://soundcloud.com/supergeilrecords/harv-hit-the-surface-deeper",0,0,0,0,0,0,1,0,0,0,0,0,1.00,0.25
143964,1.053,"https://api.soundcloud.com/tracks/31535450","http://soundcloud.com/scubacell/the-wizards-descent-atrophy",0,0,0,0,0,0,0,0,0,0,1,0,1.00,0.25
143990,0.857,"https://api.soundcloud.com/tracks/31533189","http://soundcloud.com/laroyalelaroyale/bufi-la-royale-michael",0,0,0,0,0,0,0,1,0,0,0,0,1.00,0.25
144426,1.015,"https://api.soundcloud.com/tracks/31666669","http://soundcloud.com/makoshopstore/mako-shopstore-boards-and-toys",0,0,0,0,0,0,0,0,0,0,1,0,1.00,0.25
144559,1.038,"https://api.soundcloud.com/tracks/31751465","http://soundcloud.com/djdashcam/losing-gravity",0,0,0,0,0,0,0,0,0,1,0,0,0.50,-0.75
144561,0.902,"https://api.soundcloud.com/tracks/31751314","http://soundcloud.com/jehangir-aziz-hayat/what-makes-me-happy",1,0,0,0,0,0,0,0,0,0,0,0,1.00,0.25
144768,1.000,"https://api.soundcloud.com/tracks/31836856","http://soundcloud.com/zkytmilad/milad-atmosfear-final-wav",0,1,0,0,0,0,0,0,0,0,0,0,0.50,-0.75
145535,0.951,"https://api.soundcloud.com/tracks/32082103","http://soundcloud.com/smith-and-watt/mega-watt-mayaja",0,0,0,0,0,0,1,0,0,0,0,0,1.00,0.25
145646,0.737,"https://api.soundcloud.com/tracks/32150475","http://soundcloud.com/danielfallas/walking",1,0,0,0,0,0,0,0,0,0,0,0,0.25,-1.00
148426,0.812,"https://api.soundcloud.com/tracks/33506423","http://soundcloud.com/modestti/as-time-passes-by-mientras",0,0,1,0,0,0,0,0,0,0,0,0,-1.00,-0.25
149429,0.977,"https://api.soundcloud.com/tracks/34024494","http://soundcloud.com/dj-domzzy/dj-domzzy-christmas-wobble",0,0,0,0,0,0,0,0,0,1,0,0,0.75,0.50
149527,0.526,"https://api.soundcloud.com/tracks/34017070","http://soundcloud.com/dj_banshee/banshee-easy-bubba",0,0,0,0,0,0,0,0,0,1,0,0,1.00,0.25
149662,1.278,"https://api.soundcloud.com/tracks/34117164","http://soundcloud.com/hyper-individualism/relax",0,0,0,0,0,0,0,0,1,0,0,0,1.00,0.25
149670,1.278,"https://api.soundcloud.com/tracks/34116217","http://soundcloud.com/eracen/arctic-particles",0,0,0,0,0,0,0,0,1,0,0,0,0.25,-1.00
149775,1.053,"https://api.soundcloud.com/tracks/34222063","http://soundcloud.com/underground-area/mc-def-mr-eppisi",0,0,0,0,0,0,0,0,0,1,0,0,-0.75,0.50
149928,0.940,"https://api.soundcloud.com/tracks/34212867","http://soundcloud.com/vik-dj/aftermoon",0,0,0,0,0,0,1,0,0,0,0,0,-1.00,-0.75
150202,0.933,"https://api.soundcloud.com/tracks/34435247","http://soundcloud.com/mikegamo/mikegamo-deep-tech-house-promo",0,0,0,0,0,0,1,0,0,0,0,0,0.50,-0.75
150423,1.053,"https://api.soundcloud.com/tracks/34540555","http://soundcloud.com/chappy-trick/i-am-chappy-trick",0,0,0,0,0,0,0,0,0,1,0,0,1.00,0.25
150884,1.053,"https://api.soundcloud.com/tracks/34745852","http://soundcloud.com/halcy0n/always-classy",0,0,0,0,0,0,0,0,0,1,0,0,0.25,-1.00
151298,0.451,"https://api.soundcloud.com/tracks/34939498","http://soundcloud.com/helderfilipov/helder-filipov-flow",1,0,0,0,0,0,0,0,0,0,0,0,-0.25,1.00
151578,0.842,"https://api.soundcloud.com/tracks/35164793","http://soundcloud.com/wi777ard/storm-unplug-from-the-matrix",0,1,0,0,0,0,0,0,0,1,0,0,0.75,0.50
151809,0.902,"https://api.soundcloud.com/tracks/35270470","http://soundcloud.com/aturax/space-music",0,1,0,0,0,0,0,0,0,0,0,0,0.50,-0.75
151961,0.977,"https://api.soundcloud.com/tracks/35382672","http://soundcloud.com/sethweedin/euphorica",0,0,0,0,0,0,0,0,0,0,1,0,1.00,0.25
152127,1.278,"https://api.soundcloud.com/tracks/35369427","http://soundcloud.com/counterintelligence/ci008-fracture-neptune-planet-13",0,0,0,0,0,0,0,0,1,0,0,0,-1.00,-0.25
152128,1.278,"https://api.soundcloud.com/tracks/35369426","http://soundcloud.com/counterintelligence/ci008-dissident-blind-viewer",0,0,0,0,0,0,0,0,1,0,0,0,-1.00,-0.25
152129,1.263,"https://api.soundcloud.com/tracks/35369425","http://soundcloud.com/counterintelligence/ci008-dissident-nothing-outside-nothing",0,0,0,0,0,0,0,0,1,0,0,0,-1.00,-0.25
152392,1.056,"https://api.soundcloud.com/tracks/35581052","http://soundcloud.com/pendus/beewax",0,0,0,0,0,0,0,0,0,0,1,0,0.50,-0.75
152651,0.564,"https://api.soundcloud.com/tracks/35678633","http://soundcloud.com/jamesbonz/jump-up-ft-slip-knot",0,0,0,0,0,0,0,0,0,1,0,0,-0.25,1.00
153043,1.316,"https://api.soundcloud.com/tracks/35889062","http://soundcloud.com/lifelink/lifelink-radiate-dnarex",0,0,0,0,0,0,0,0,1,0,0,0,1.00,0.25
153107,1.271,"https://api.soundcloud.com/tracks/35883971","http://soundcloud.com/royalston/royalston-carnivore-blood",0,0,0,0,0,0,0,0,1,0,0,0,0.50,0.75
153189,1.278,"https://api.soundcloud.com/tracks/36003721","http://soundcloud.com/section8recordings/no-rules-jerrik-clip",0,0,0,0,0,0,0,0,1,0,0,0,-1.00,-0.25
153293,0.902,"https://api.soundcloud.com/tracks/35997005","http://soundcloud.com/sensadark/ambience",0,0,0,0,1,0,0,0,0,0,0,0,0.50,0.75
154133,1.353,"https://api.soundcloud.com/tracks/36407101","http://soundcloud.com/rhizuud/rhizuud-skydive",0,0,0,0,0,0,0,0,1,0,0,0,0.25,-1.00
154211,0.977,"https://api.soundcloud.com/tracks/36525262","http://soundcloud.com/manekinekomusic/maneki-neko-the-road-to-madurai",0,1,0,0,0,0,0,0,0,0,0,0,0.25,-1.00
154464,0.962,"https://api.soundcloud.com/tracks/36638381","http://soundcloud.com/hatiras/this-love-hatiras",0,0,0,0,0,0,0,1,0,0,0,0,1.00,0.25
154746,0.962,"https://api.soundcloud.com/tracks/36878103","http://soundcloud.com/otbmusicpublishing/68-max-zuleger-feat-sigrid",0,0,0,0,0,0,0,1,0,0,0,0,-0.50,-0.75
154944,0.733,"https://api.soundcloud.com/tracks/36983406","http://soundcloud.com/souleymaz/sad-hip-hop-violin",0,0,1,0,0,0,0,0,0,0,0,0,-1.00,-0.25
155016,1.053,"https://api.soundcloud.com/tracks/36978551","http://soundcloud.com/sadcamel/sad-kamel-the-other-side",0,0,0,0,0,0,0,0,0,1,0,0,-1.00,-0.25
155070,1.053,"https://api.soundcloud.com/tracks/36974153","http://soundcloud.com/axhmusic/axh-blades-of-steel",0,0,0,0,0,0,0,0,0,1,0,0,1.00,0.25
155332,1.278,"https://api.soundcloud.com/tracks/37066460","http://soundcloud.com/aturax/amidst-stars-and-trees2",0,1,0,0,0,0,0,0,0,0,0,0,0.50,-0.75
157107,1.053,"https://api.soundcloud.com/tracks/38037321","http://soundcloud.com/pseudomusik/december-lights",0,1,0,0,0,0,0,0,0,0,0,0,0.25,-1.00
157201,0.955,"https://api.soundcloud.com/tracks/38161607","http://soundcloud.com/petejordan/jordan-santero-oh-yeah-weird",0,0,0,0,0,0,0,1,0,0,0,0,0.50,0.75
157657,1.286,"https://api.soundcloud.com/tracks/38391599","http://soundcloud.com/polysonicdnb/polysonic-drive",0,0,0,0,0,0,0,0,1,0,0,0,0.50,-0.75
157842,0.692,"https://api.soundcloud.com/tracks/38502448","http://soundcloud.com/devvz/pulse",0,0,0,0,0,0,0,0,0,0,1,0,1.00,0.25
158007,0.902,"https://api.soundcloud.com/tracks/38605650","http://soundcloud.com/cathodicprophet/abyss",0,1,0,0,0,0,0,0,0,0,0,0,0.25,-1.00
158587,0.947,"https://api.soundcloud.com/tracks/38937009","http://soundcloud.com/howconvinient/how-convinient-jailbait",0,0,0,0,1,0,0,0,0,0,0,0,1.00,0.25
159637,0.602,"https://api.soundcloud.com/tracks/39457966","http://soundcloud.com/homosensimulus/homosensimulus-feat-joanna",0,0,0,0,0,0,0,0,0,0,1,0,0.50,-0.75
159645,0.962,"https://api.soundcloud.com/tracks/39457545","http://soundcloud.com/mr-escalier/les-l-gumes-verts-mr-escalier",0,0,0,0,0,0,0,0,0,0,1,0,-1.00,-0.25
159861,0.564,"https://api.soundcloud.com/tracks/39563708","http://soundcloud.com/holy-buckets/natural",0,0,0,0,0,0,0,0,0,0,1,0,0.25,-1.00
159966,1.053,"https://api.soundcloud.com/tracks/39682218","http://soundcloud.com/aesoptwin/one",0,1,0,0,0,0,0,0,0,0,0,0,0.50,-0.75
159981,0.789,"https://api.soundcloud.com/tracks/39680838","http://soundcloud.com/njrrd/relaxation",0,0,0,0,0,0,1,0,0,0,0,0,0.50,-0.75
160039,1.053,"https://api.soundcloud.com/tracks/39676756","http://soundcloud.com/user7516009/see-dot-jay-more-like-half-six",0,0,0,0,0,0,0,0,0,1,0,0,0.50,-0.75
160109,0.602,"https://api.soundcloud.com/tracks/39671132","http://soundcloud.com/rokjok/turmoil",0,0,0,0,0,0,0,0,0,0,1,0,0.50,-0.75
160576,0.940,"https://api.soundcloud.com/tracks/40002036","http://soundcloud.com/pgz/pgz-chill",0,0,0,0,1,0,0,0,0,0,1,0,0.50,-0.75
161149,0.752,"https://api.soundcloud.com/tracks/40312867","http://soundcloud.com/shuehliong/ice-rain",0,0,0,0,0,0,0,0,0,0,1,0,1.00,0.25
161188,1.316,"https://api.soundcloud.com/tracks/40307794","http://soundcloud.com/dj-tst/to-late-full-cut",0,0,0,0,0,0,0,0,1,0,0,0,1.00,0.25
161232,0.752,"https://api.soundcloud.com/tracks/40304897","http://soundcloud.com/cyrdaebmusic/cry-of-ophiuchus-plutos-lament",0,0,1,0,0,0,0,0,0,0,0,0,-1.00,-0.25
161751,0.977,"https://api.soundcloud.com/tracks/40645742","http://soundcloud.com/birnabeatz/operation-demokratie",0,0,0,0,1,0,0,0,0,0,0,0,-1.00,-0.25
161822,1.053,"https://api.soundcloud.com/tracks/40639959","http://soundcloud.com/bludsport/fuck-yo-couch-unsigned-preview",0,0,0,0,0,0,0,0,0,1,0,0,-0.25,1.00
161920,0.504,"https://api.soundcloud.com/tracks/40752450","http://soundcloud.com/eric-czekner/algorithmic-composition-3",0,0,0,0,0,0,0,0,0,0,1,0,1.00,-0.25
162563,0.556,"https://api.soundcloud.com/tracks/41055750","http://soundcloud.com/juliannamcduffie/judge",0,0,0,0,0,0,0,0,0,0,1,0,-0.75,0.50
163194,1.053,"https://api.soundcloud.com/tracks/41392223","http://soundcloud.com/theofficalhaywirshrozeph/welcome-to-the-dark-side-prod",0,0,0,0,0,0,0,0,1,1,0,0,0.25,-1.00
163840,0.932,"https://api.soundcloud.com/tracks/41705037","http://soundcloud.com/digify/back-to-the-beat",0,0,0,0,0,0,0,1,0,0,0,0,1.00,0.25
164394,0.864,"https://api.soundcloud.com/tracks/42051280","http://soundcloud.com/mydogisdead/apocalaspe-end-of-the-world",0,0,0,0,0,0,0,0,1,0,0,0,-1.00,-0.25
164602,1.053,"https://api.soundcloud.com/tracks/42163055","http://soundcloud.com/tsunami-audio/tsa010-mr-boogie-and-rakoon-shake-that",0,0,0,0,0,0,0,0,0,1,0,0,-1.00,-0.25
164603,1.053,"https://api.soundcloud.com/tracks/42163054","http://soundcloud.com/tsunami-audio/tsa010-mr-boogie-twisted-bowel",0,0,0,0,0,0,0,0,0,1,0,0,-1.00,-0.25
164604,1.053,"https://api.soundcloud.com/tracks/42163052","http://soundcloud.com/tsunami-audio/tsa010-mr-boogie-the-stomp",0,0,0,0,0,0,0,0,0,1,0,0,-1.00,-0.25
164605,1.053,"https://api.soundcloud.com/tracks/42163051","http://soundcloud.com/tsunami-audio/tsa010-mr-boogie-driller-killer",0,0,0,0,0,0,0,0,0,1,0,0,-1.00,-0.25
164652,1.053,"https://api.soundcloud.com/tracks/42159267","http://soundcloud.com/t4r5i3r/t4r5i3r-welcome-to-my-hell",0,0,0,0,0,0,0,0,0,1,0,0,-0.25,1.00
164705,1.053,"https://api.soundcloud.com/tracks/42155400","http://soundcloud.com/t4r5i3r/t4r5i3r-open-the-door-ft-jane",0,0,0,0,0,0,0,0,0,1,0,0,-0.25,1.00
165153,0.977,"https://api.soundcloud.com/tracks/42468730","http://soundcloud.com/mrwave2002/elxis-dreamtopia-original-mix",0,0,0,0,0,0,1,0,0,0,0,0,0.25,-1.00
165275,1.241,"https://api.soundcloud.com/tracks/42460006","http://soundcloud.com/muonos/blue-hour",0,0,0,0,0,0,0,0,1,0,0,0,0.50,-0.75
165535,1.278,"https://api.soundcloud.com/tracks/42696838","http://soundcloud.com/aserax/forget-the-past",0,0,0,0,0,0,0,0,1,0,0,0,0.25,-1.00
165569,1.053,"https://api.soundcloud.com/tracks/42694192","http://soundcloud.com/richsurprise/surprise-saturn-original-mix",0,0,0,0,0,0,0,0,0,1,0,0,-1.00,-0.25
166035,0.902,"https://api.soundcloud.com/tracks/42920540","http://soundcloud.com/urbanloveulcer/vortex",0,0,0,0,0,0,0,0,0,0,1,0,0.50,0.75
166053,0.526,"https://api.soundcloud.com/tracks/42918426","http://soundcloud.com/stevenobrien/prelude-no-23-in-f-major-op-2w",0,0,1,0,0,0,0,0,0,0,0,0,0.25,-1.00
166789,0.902,"https://api.soundcloud.com/tracks/43367558","http://soundcloud.com/andyscreations/harmless-children",0,0,0,0,0,0,0,0,0,0,1,0,1.00,0.25
166841,0.714,"https://api.soundcloud.com/tracks/43363749","http://soundcloud.com/invadersmusiq/01-hummingbird-single-1",0,0,0,0,0,0,0,0,0,0,1,0,-1.00,-0.25
167388,0.827,"https://api.soundcloud.com/tracks/43707615","http://soundcloud.com/urbanloveulcer/vortex-part-2",0,0,0,0,0,0,0,0,0,0,1,0,-0.75,-0.50
167764,0.602,"https://api.soundcloud.com/tracks/43921610","http://soundcloud.com/aurastore/outside-the-sol-system",0,1,0,0,0,0,0,0,0,0,0,0,0.50,-0.75
167808,0.526,"https://api.soundcloud.com/tracks/43918155","http://soundcloud.com/ziddno/flow-of-the-pixelated-river",0,0,0,0,0,0,0,0,0,0,1,0,0.75,0.50
167813,0.977,"https://api.soundcloud.com/tracks/43917829","http://soundcloud.com/jo0kim/jo0kim-visions",0,0,0,0,0,0,0,0,0,1,0,0,-1.00,-0.25
167905,0.880,"https://api.soundcloud.com/tracks/43911433","http://soundcloud.com/southrakkas/bounce-it-south-rakkas-crew",0,0,0,0,1,1,0,0,0,0,0,0,0.25,0.75
168135,0.617,"https://api.soundcloud.com/tracks/44140601","http://soundcloud.com/dubrising/syjon-fam-dubrising-rise-up",0,0,0,0,0,1,0,0,0,0,0,0,-0.75,0.50
168559,0.827,"https://api.soundcloud.com/tracks/44351475","http://soundcloud.com/indivinity/darker-days",0,0,0,0,0,0,0,0,0,1,0,0,0.50,-0.75
168830,0.872,"https://api.soundcloud.com/tracks/44464191","http://soundcloud.com/kaytopic/ill-be-good-preview",0,0,0,0,0,0,1,0,0,0,0,0,1.00,0.25
168848,1.015,"https://api.soundcloud.com/tracks/44463428","http://soundcloud.com/urbanloveulcer/jazz-on-your-face",0,0,0,0,0,0,0,0,0,0,1,0,-0.25,1.00
169126,0.526,"https://api.soundcloud.com/tracks/44684376","http://soundcloud.com/andeescott/pacificatory",0,1,1,0,0,0,0,0,0,0,0,0,0.75,-0.50
169604,0.872,"https://api.soundcloud.com/tracks/44890278","http://soundcloud.com/onlychildren/whatcha-wanna",0,0,0,0,0,0,0,1,0,0,0,0,-0.50,0.75
169715,1.316,"https://api.soundcloud.com/tracks/45012278","http://soundcloud.com/morbit-records/destro-rings-of-saturn-out-now",0,0,0,0,0,0,0,0,1,0,0,0,1.00,-0.25
170248,1.071,"https://api.soundcloud.com/tracks/45223647","http://soundcloud.com/djmmp/electric-conqueror",0,0,0,0,0,0,0,0,0,1,0,0,1.00,0.25
170522,1.053,"https://api.soundcloud.com/tracks/45441101","http://soundcloud.com/exolister/exolister-incondite",0,0,0,0,0,0,0,0,0,1,0,0,-0.25,1.00
170905,1.083,"https://api.soundcloud.com/tracks/45526636","http://soundcloud.com/lilnicewolf/lilnicewolf-brand-new-car",0,0,0,0,0,0,0,0,0,0,1,0,1.00,0.25
170952,1.053,"https://api.soundcloud.com/tracks/45645963","http://soundcloud.com/deliriousfrenzy/happy-robot-day",0,0,0,0,0,0,0,0,0,1,0,0,1.00,0.25
171041,1.316,"https://api.soundcloud.com/tracks/45639836","http://soundcloud.com/lifelink/lifelink-head-games-dna",0,0,0,0,0,0,0,0,1,0,0,0,1.00,0.25
171357,0.947,"https://api.soundcloud.com/tracks/45874906","http://soundcloud.com/jayauv/jaydeed-underground",0,0,0,0,0,0,1,0,0,0,0,0,0.50,-0.75
171444,0.962,"https://api.soundcloud.com/tracks/45868550","http://soundcloud.com/projectweekend/project-weekend-relax-enjoy",0,0,0,0,0,0,0,0,0,0,1,0,0.50,-0.75
171616,0.789,"https://api.soundcloud.com/tracks/45981900","http://soundcloud.com/esspy-uk/black-monolith",0,0,0,0,0,0,0,0,0,1,0,0,0.50,-0.75
172690,1.293,"https://api.soundcloud.com/tracks/46502895","http://soundcloud.com/polysonicdnb/polysonic-inspire",0,0,0,0,0,0,0,0,1,0,0,0,0.50,-0.75
173515,0.789,"https://api.soundcloud.com/tracks/47034880","http://soundcloud.com/ominia/ominia-time-of-your-life",0,0,0,0,0,0,0,1,0,0,0,0,1.00,0.25
173580,1.053,"https://api.soundcloud.com/tracks/47030802","http://soundcloud.com/djtwistedflow/dj-twisted-flow-infusion",0,0,0,0,0,0,0,0,0,1,0,0,1.00,-0.25
173648,0.940,"https://api.soundcloud.com/tracks/47025756","http://soundcloud.com/viciousadvert/liens-dascendance",0,1,0,0,0,0,0,0,0,0,1,0,0.25,-1.00
174720,0.865,"https://api.soundcloud.com/tracks/47685694","http://soundcloud.com/illbilly_hitec/illbilly-hitec-ft-lady-n-why",0,0,0,0,0,0,0,0,0,0,1,0,0.25,0.25
175500,0.752,"https://api.soundcloud.com/tracks/47984080","http://soundcloud.com/urbanloveulcer/peptic",0,0,0,0,0,0,0,0,0,0,1,0,-0.75,-0.50
176147,1.083,"https://api.soundcloud.com/tracks/48431661","http://soundcloud.com/jayloc/jayloc-cloudburst",0,0,0,0,0,1,0,0,0,0,0,0,0.50,-0.75
176225,0.955,"https://api.soundcloud.com/tracks/48425169","http://soundcloud.com/riso-1/riso-yezz-morning-dew-dream-mix",0,0,0,0,0,0,0,0,0,0,1,0,0.50,-0.75
176431,1.008,"https://api.soundcloud.com/tracks/48522151","http://soundcloud.com/mesasandmusic/i-hate-california",1,0,0,0,0,0,0,0,0,0,0,0,-1.00,0.25
177587,1.053,"https://api.soundcloud.com/tracks/49183297","http://soundcloud.com/universal-sidechain/awesome-tiger-universal",0,0,0,0,0,0,0,0,0,1,0,0,-1.00,-0.25
177655,0.902,"https://api.soundcloud.com/tracks/49177018","http://soundcloud.com/aka-2/acid-full-chemicals-mix",0,0,0,0,0,0,0,0,0,0,1,0,-0.50,0.75
177799,0.932,"https://api.soundcloud.com/tracks/49278729","http://soundcloud.com/nitramelo/robin-c-omar-v-complete-full",0,0,0,0,0,0,0,1,0,0,0,0,-1.00,-0.25
178125,0.940,"https://api.soundcloud.com/tracks/49505698","http://soundcloud.com/swagbot/swagbot-gettin-high",0,0,0,0,0,0,0,1,0,0,0,0,1.00,0.25
178218,0.962,"https://api.soundcloud.com/tracks/49497661","http://soundcloud.com/projectweekend/project-weekend-go-to-the",0,0,0,0,0,0,0,0,0,0,1,0,0.50,-0.75
178482,0.955,"https://api.soundcloud.com/tracks/49602231","http://soundcloud.com/zacxterminator/ead-epicly-awesome-dubstep",0,0,0,0,0,0,0,0,0,1,0,0,1.00,0.25
178487,0.902,"https://api.soundcloud.com/tracks/49601772","http://soundcloud.com/gmao/gmao-ft-marko-francuski",0,0,0,0,0,0,1,0,0,0,0,0,1.00,0.25
178973,0.827,"https://api.soundcloud.com/tracks/49919888","http://soundcloud.com/quiet_a_lot/quiet-a-lot-lighthearted",0,0,0,0,0,0,0,0,0,0,1,0,0.50,-0.75
179000,0.827,"https://api.soundcloud.com/tracks/49917823","http://soundcloud.com/escapeattempt/nihon",0,0,0,0,0,0,0,0,0,0,1,0,1.00,0.25
179348,0.962,"https://api.soundcloud.com/tracks/50123400","http://soundcloud.com/darraji/jerusalem-and-palestine-zaken",0,0,0,0,0,0,0,1,0,0,0,0,-1.00,-0.75
179554,1.504,"https://api.soundcloud.com/tracks/50235023","http://soundcloud.com/harmonverona/techno-dance-music",0,0,0,0,0,0,0,0,0,0,1,0,1.00,0.25
179659,1.203,"https://api.soundcloud.com/tracks/50226158","http://soundcloud.com/night-ocean/euphoric",0,0,0,0,0,0,0,0,0,0,1,0,0.50,-0.75
180506,0.592,"https://api.soundcloud.com/tracks/50760018","http://soundcloud.com/bad-sound-system/00-word-sound-and-power",0,0,0,0,1,1,0,0,0,0,0,0,0.25,1.00
180517,0.752,"https://api.soundcloud.com/tracks/50759309","http://soundcloud.com/timension/the-calling",0,0,0,0,0,0,0,0,0,0,1,0,0.25,-1.00
180593,1.053,"https://api.soundcloud.com/tracks/50754000","http://soundcloud.com/armednation/armed-nation-skyline-555",1,0,0,0,0,0,0,0,0,0,1,0,1.00,0.25
181439,0.992,"https://api.soundcloud.com/tracks/51192472","http://soundcloud.com/otto_herrera/human-perceptions",0,0,0,0,0,0,0,0,0,0,1,0,0.25,-1.00
182014,0.902,"https://api.soundcloud.com/tracks/51482143","http://soundcloud.com/aproducerslife/little-secret",0,1,0,0,0,0,0,0,0,0,0,0,0.50,-0.75
182622,0.451,"https://api.soundcloud.com/tracks/51805041","http://soundcloud.com/mystic38/sand-and-serenity",0,1,0,0,0,0,0,0,0,0,0,0,0.50,-0.75
182732,1.000,"https://api.soundcloud.com/tracks/51912841","http://soundcloud.com/hexagonaudio/dakuuna-burns",0,1,0,0,0,0,0,0,0,0,0,0,0.50,-0.75
182843,1.278,"https://api.soundcloud.com/tracks/51904623","http://soundcloud.com/rinseit/this-chris-real-tip-clip-out",0,0,0,0,0,0,0,0,1,0,0,0,-1.00,-0.25
183057,1.143,"https://api.soundcloud.com/tracks/52010746","http://soundcloud.com/moqe/q-the-test",0,1,0,0,0,0,0,0,0,0,0,0,0.50,-0.75
183062,0.902,"https://api.soundcloud.com/tracks/52009995","http://soundcloud.com/miguel-bofi/chips-on-da-floor-houstone",0,0,0,0,0,0,0,0,0,1,0,0,-1.00,-0.25
